1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99999	0
2	2010001204	0	1	0	0	0	0	0	0	1	0	1	0.217391304	0	18.163	0	99999	0
3	2010001208	0	1	0	0	0	0	0	0	1	0	1	1	0	24.627	0	99999	0
4	2010001245	0	1	0	0	0	0	0	0	1	0	0.862831858	1	0	10.543	0	99999	0
5	2010001246	0	1	0	0	0	0	0	0	1	0	0	1	0	1.51	0	99999	0
6	2010001207	0	1	0	0	0	0	0	0	1	0	1	1	0	24.491	0	99999	0
7	2010001203	0	1	0	0	0	0	0	0	1	0	1	0.217391304	0	18.166	0	99999	0
8	2010001231	0	1	0	0	0	0	0	0	1	0	1	1	0	11.826	0	99999	0
9	2010001232	0	1	0	0	0	0	0	0	1	0	1	1	0	12.159	0	99999	0
10	2010001233	0	1	0	0	0	0	0	0	1	0	1	1	0	12.574	0	99999	0
11	2010001234	0	1	0	0	0	0	0	0	1	0	1	1	0	12.053	0	99999	0
12	2010001206	0	1	0	0	0	0	0	0	1	0	1	1	0	23.985	0	99999	0
13	2010001235	0	1	0	0	0	0	0	0	1	0	0.840707965	0.217391304	0	15.619	0	99999	0
14	2010001236	0	1	0	0	0	0	0	0	1	0	0.022123894	0.217391304	0	2.544	0	99999	0
15	2010001237	0	1	0	0	0	0	0	0	1	0	0.840707965	0.217391304	0	35.619	0	99999	0
16	2010001238	0	1	0	0	0	0	0	0	1	0	0.022123894	0.217391304	0	2.544	0	99999	0
17	2010001239	0	1	0	0	0	0	0	0	1	0	0.840707965	0.217391304	0	15.621	0	99999	0
18	2010001240	0	1	0	0	0	0	0	0	1	0	0.022123894	0.217391304	0	2.545	0	99999	0
19	2010001241	0	1	0	0	0	0	0	0	1	0	0.840707965	0.217391304	0	15.619	0	99999	0
20	2010001242	0	1	0	0	0	0	0	0	1	0	0.022123894	0.217391304	0	2.544	0	99999	0
21	2010001243	0	1	0	0	0	0	0	0	1	0	0.862831858	0.217391304	0	16.829	0	99999	0
22	2010001244	0	1	0	0	0	0	0	0	1	0	0	0.217391304	0	2.309	0	99999	0
23	2010001205	0	1	0	0	0	0	0	0	1	0	1	0.217391304	0	29.138	0	99999	0
24	2010001202	0	1	0	0	0	0	0	0	1	0	1	0.217391304	0	28.163	0	99999	0
25	2010003208	0	0	0	1	0	0	0	0	0	1	1	0.5	1	11.529	0	99999	0
26	2010003212	0	0	0	1	0	0	0	0	0	1	1	0.5	1	11.487	0	99999	0
27	2010003210	0	0	0	1	0	0	0	0	0	1	1	0.5	1	11.445	0	99999	0
28	2010003209	0	0	0	1	0	0	0	0	0	1	1	0.5	1	11.451	0	99999	0
29	2010003206	0	0	0	1	0	0	0	0	0	1	1	0.5	1	11.44	0	99999	0
30	2010003201	0	0	0	1	0	0	0	0	0	1	1	0.5	1	11.445	0	99999	0
31	2010003202	0	0	0	1	0	0	0	0	0	1	1	0.5	1	26.55	0	99999	0
32	2010003203	0	0	0	1	0	0	0	0	0	1	1	0.5	1	11.451	0	99999	0
33	2010003205	0	0	0	1	0	0	0	0	0	1	1	0.5	1	11.535	0	99999	0
34	2010003213	0	0	0	1	0	0	0	0	0	1	1	0.5	1	11.482	0	99999	0
35	2010003214	0	0	0	1	0	0	0	0	0	1	1	0.5	1	11.582	0	99999	0
36	2010003207	0	0	0	1	0	0	0	0	0	1	1	0.5	1	11.445	0	99999	0
37	2010003211	0	0	0	1	0	0	0	0	0	1	1	0.5	1	11.503	0	99999	0
38	2010003310	0	0	0	1	0	0	0	0	0	1	1	0.673913043	1	11.445	0	99999	0
39	2010003311	0	0	0	1	0	0	0	0	0	1	1	0.673913043	1	11.445	0	99999	0
40	2010003312	0	0	0	1	0	0	0	0	0	1	1	0.673913043	1	24.192	0	99999	0
41	2010003301	0	0	0	1	0	0	0	0	0	1	1	0.5	1	11.482	0	99999	0
42	2010003302	0	0	0	1	0	0	0	0	0	1	1	0.5	1	11.487	0	99999	0
43	2010003303	0	0	0	1	0	0	0	0	0	1	1	0.5	1	11.613	0	99999	0
44	2010003304	0	0	0	1	0	0	0	0	0	1	1	0.5	1	11.487	0	99999	0
45	2010003305	0	0	0	1	0	0	0	0	0	1	1	0.5	1	11.487	0	99999	0
46	2010003306	0	0	0	1	0	0	0	0	0	1	1	0.5	1	11.487	0	99999	0
47	2010003307	0	0	0	1	0	0	0	0	0	1	1	0.673913043	1	11.487	0	99999	0
48	2010003308	0	0	0	1	0	0	0	0	0	1	1	0.673913043	1	11.487	0	99999	0
49	2010003309	0	0	0	1	0	0	0	0	0	1	1	0.673913043	1	11.487	0	99999	0
50	2010003331	0	0	0	1	0	0	0	0	0	1	0.988938053	0	1	21.816	0	99999	0
51	2010003332	0	0	0	1	0	0	0	0	0	1	1	0.673913043	1	2.161	0	99999	0
